Month,VisitorType,Weekend,Revenue,BounceRates,ExitRates,ProductRelated,PageValues,TrafficType
Dec,Returning_Visitor,True,True,0.0,0.006666667,12,19.37005896,1
Nov,Returning_Visitor,False,False,0.0,0.066666667,3,0.0,2
Dec,Returning_Visitor,False,False,0.003571429,0.009166667,30,0.0,2
Nov,Returning_Visitor,False,False,0.016666667,0.066666667,12,0.0,1
Nov,Returning_Visitor,False,False,0.008888889,0.074074074,8,0.0,10
Nov,Returning_Visitor,False,False,0.005263158,0.023684211,36,0.0,1
Dec,Returning_Visitor,False,False,0.0,0.020833333,26,20.79483821,2
Nov,Returning_Visitor,False,True,0.005555556,0.016666667,37,0.0,1
Dec,Other,False,True,0.0,0.00625,15,81.334441,20
Nov,Returning_Visitor,False,False,0.034722222,0.061527778,25,120.587914,13
Dec,Returning_Visitor,True,False,0.0,0.016324111,40,12.48912129,2
Dec,Returning_Visitor,False,False,0.083333333,0.092222222,10,0.0,3
Nov,Returning_Visitor,True,False,0.0,0.1,2,0.0,1
Nov,Returning_Visitor,False,False,0.0,0.022222222,9,0.0,2
Nov,Returning_Visitor,False,False,0.0,0.058333333,8,0.0,2
Nov,Returning_Visitor,False,True,0.008383234,0.021052657,163,5.28608849,2
Dec,Returning_Visitor,False,False,0.0,0.011071429,34,8.838027292,2
Nov,Returning_Visitor,True,False,0.015196078,0.02894958,61,0.0,3
Nov,Returning_Visitor,True,True,0.003555556,0.010977778,66,11.73221807,2
Nov,New_Visitor,False,False,0.0,0.007188359,49,0.0,2
Nov,Returning_Visitor,False,False,0.008445946,0.01925038,147,0.0,1
Dec,Returning_Visitor,False,False,0.2,0.2,1,0.0,1
Nov,New_Visitor,False,True,0.0,0.009090909,24,76.7910465,3
Dec,Returning_Visitor,False,False,0.002790698,0.011436389,41,0.0,2
Nov,New_Visitor,False,True,0.0,0.003452381,58,0.0,2
Nov,Returning_Visitor,False,False,0.0,0.022222222,12,0.0,3
Nov,Returning_Visitor,False,False,0.00021645,0.025137085,81,0.0,2
Dec,Returning_Visitor,False,False,0.0,0.016,25,0.0,3
Dec,Returning_Visitor,True,False,0.003478261,0.010434783,114,1.795451001,2
Dec,Returning_Visitor,False,False,0.0,0.1,4,0.0,1
Nov,Returning_Visitor,False,True,0.006289308,0.023315309,264,0.0,2
Dec,Returning_Visitor,False,True,0.0,0.05,8,27.77725875,1
Dec,Returning_Visitor,False,False,0.0,0.00547491,90,16.87878625,10
Nov,Returning_Visitor,False,True,0.004528302,0.017735849,53,0.0,2
Nov,New_Visitor,False,False,0.02,0.013333333,8,0.0,2
Dec,Returning_Visitor,False,False,0.027272727,0.043939394,21,0.0,13
Nov,Returning_Visitor,False,False,0.0,0.066666667,1,0.0,2
Nov,New_Visitor,True,True,0.0,0.008333333,12,115.7819471,2
Nov,Returning_Visitor,False,False,0.045454545,0.063636364,22,0.0,1
Dec,Returning_Visitor,False,False,0.0,0.018181818,10,0.0,2
Dec,Returning_Visitor,False,False,0.00326087,0.017287492,89,0.0,2
Nov,Returning_Visitor,False,False,0.0,0.020731707,39,3.941736143,2
Nov,Returning_Visitor,False,False,0.003731343,0.01286425,132,0.0,2
Nov,Returning_Visitor,False,False,0.0,0.02,11,0.0,15
Dec,Returning_Visitor,True,False,0.2,0.2,1,0.0,1
Nov,Returning_Visitor,False,False,0.1,0.15,4,0.0,1
Dec,New_Visitor,False,False,0.003174603,0.01031746,21,0.0,2
Dec,Returning_Visitor,True,True,0.0,0.010416667,15,88.80448992,2
Dec,New_Visitor,False,False,0.0,0.004761905,23,0.0,2
Dec,Returning_Visitor,False,False,0.0,0.025,4,0.0,10
Nov,Returning_Visitor,False,True,0.0,0.016290123,115,4.970219813,10
Nov,Returning_Visitor,False,False,0.015384615,0.038461538,24,72.06822266,10
Dec,New_Visitor,False,False,0.0,0.044444444,8,0.0,2
Dec,Returning_Visitor,True,False,0.007407407,0.027601411,27,0.0,1
Nov,Returning_Visitor,False,False,0.02037037,0.043333333,19,16.9796231,10
Dec,New_Visitor,True,False,0.0,0.05,3,0.0,2
Nov,Returning_Visitor,False,True,0.00344942,0.01682332,134,5.667450916,2
Nov,Returning_Visitor,True,False,0.005921856,0.023453364,70,0.0,8
Dec,Returning_Visitor,False,False,0.0,0.1,2,0.0,1
Nov,New_Visitor,False,False,0.0,0.005263158,18,0.0,2
Nov,Returning_Visitor,False,False,0.016666667,0.037334126,31,0.0,2
Dec,Returning_Visitor,False,False,0.024242424,0.038460744,37,6.062330164,1
Dec,New_Visitor,True,False,0.0,0.016666667,24,0.0,2
Dec,Returning_Visitor,False,False,0.007395833,0.027280668,65,0.0,2
Dec,Returning_Visitor,False,False,0.0,0.024242424,19,0.0,2
Nov,Returning_Visitor,False,True,0.0,0.012150434,13,0.0,2
Nov,Returning_Visitor,True,True,0.009047619,0.026412307,106,1.777492546,1
Nov,Returning_Visitor,True,False,0.0,0.033333333,4,0.0,11
Dec,New_Visitor,False,False,0.0,0.025,7,0.0,2
Nov,New_Visitor,False,False,0.0,0.0175,4,0.0,2
Nov,Returning_Visitor,True,False,0.2,0.2,3,0.0,3
Nov,Returning_Visitor,False,False,0.004651163,0.024543027,120,2.442153455,2
Dec,Returning_Visitor,True,False,0.0,0.04,5,0.0,2
Nov,Returning_Visitor,True,False,0.002459016,0.023646,120,8.788976395,2
Dec,Returning_Visitor,False,False,0.0,0.015384615,12,0.0,2
Dec,Returning_Visitor,True,False,0.00232288,0.033787661,41,0.0,3
Dec,Returning_Visitor,False,False,0.071428571,0.09047619,7,0.0,3
Nov,Other,False,False,0.2,0.2,1,0.0,1
Dec,Returning_Visitor,False,False,0.0,0.008571429,35,0.0,1
Nov,Returning_Visitor,True,False,0.047058824,0.098039216,18,0.0,1
Nov,Returning_Visitor,False,False,0.0,0.02,10,0.0,8
Dec,New_Visitor,False,True,0.0,0.00952381,20,103.1402899,2
Dec,Returning_Visitor,False,False,0.0,0.016666667,6,0.0,2
Dec,Returning_Visitor,False,False,0.0,0.016666667,22,0.0,8
Dec,Returning_Visitor,False,False,0.001010101,0.027020202,33,0.0,2
Nov,Returning_Visitor,False,False,0.012121212,0.023484848,20,0.0,2
Nov,Returning_Visitor,True,False,0.013513514,0.019008442,68,0.0,13
Nov,New_Visitor,False,True,0.0,0.04,1,0.0,8
Nov,Other,False,False,0.0,0.021052632,19,0.0,20
Dec,Returning_Visitor,False,False,0.001973684,0.011184211,139,86.79082569,6
Nov,Returning_Visitor,False,True,0.008767123,0.017491169,70,0.0,2
Nov,Returning_Visitor,True,False,0.002531646,0.006439185,79,0.0,3
Nov,Returning_Visitor,True,False,0.0,0.002777778,7,0.0,1
Dec,Returning_Visitor,False,False,0.0,0.011111111,6,0.0,6
Nov,Returning_Visitor,True,False,0.014038462,0.024738632,48,0.0,2
Nov,Returning_Visitor,True,False,0.05,0.047619048,4,0.0,2
Dec,Returning_Visitor,False,False,0.0,0.1,2,0.0,1
Nov,Returning_Visitor,True,False,0.007179487,0.023796204,61,14.62413644,2
Dec,New_Visitor,False,False,0.018181818,0.027272727,9,0.0,8
Nov,Returning_Visitor,False,False,0.2,0.2,1,0.0,3
Nov,Returning_Visitor,True,False,0.0,0.046666667,10,0.0,6
Dec,Returning_Visitor,True,False,0.009009009,0.025405405,32,0.0,2
Dec,New_Visitor,False,False,0.0,0.011111111,15,0.0,2
Dec,Returning_Visitor,False,False,0.0,0.02,33,18.16617631,1
Nov,Returning_Visitor,False,False,0.015384615,0.030769231,12,0.0,3
Dec,Returning_Visitor,False,False,0.0,0.015547416,40,0.0,2
Nov,Returning_Visitor,False,True,0.014285714,0.039707071,26,13.24667166,10
Dec,Returning_Visitor,False,False,0.028571429,0.053401361,24,0.0,1
Nov,Returning_Visitor,False,False,0.0,0.033333333,2,0.0,11
Dec,Other,False,False,0.0,0.066666667,3,0.0,3
Dec,Returning_Visitor,False,False,0.0,0.023529412,17,0.0,20
Dec,Returning_Visitor,False,False,0.002641509,0.024025157,50,0.0,1
Dec,Returning_Visitor,False,False,0.0,0.022222222,10,0.0,1
Dec,Returning_Visitor,False,False,0.0,0.003225806,59,0.0,1
Dec,New_Visitor,False,True,0.0,0.010666667,23,58.20233822,1
Nov,Returning_Visitor,False,True,0.0,0.013157895,35,46.21605051,3
Dec,Returning_Visitor,True,False,0.016,0.032,25,0.0,1
Nov,Returning_Visitor,False,True,0.010810811,0.01966967,32,13.49031898,13
Nov,Returning_Visitor,True,False,0.007407407,0.018259847,67,0.548811351,11
Nov,Returning_Visitor,False,False,0.001869159,0.017589264,105,0.0,2
Nov,New_Visitor,False,False,0.0,0.044444444,7,0.0,2
Nov,Returning_Visitor,False,True,0.006666667,0.019777778,39,22.42576795,2
Dec,New_Visitor,False,False,0.0,0.05,4,0.0,6
Nov,Returning_Visitor,False,True,0.003030303,0.011897547,57,30.60955642,2
Nov,Returning_Visitor,True,False,0.01010101,0.037373737,31,0.0,2
Nov,Other,False,False,0.0,0.022222222,9,0.0,13
Nov,Returning_Visitor,False,False,0.016666667,0.011458333,16,0.0,2
Nov,Returning_Visitor,False,False,0.012121212,0.032323232,33,0.0,3
Dec,Returning_Visitor,True,False,0.000833333,0.044166667,23,0.0,8
Dec,Returning_Visitor,False,False,0.0,0.016363636,10,0.0,10
Dec,Other,False,False,0.2,0.2,1,0.0,20
Dec,New_Visitor,False,False,0.0,0.027777778,18,0.0,11
Dec,New_Visitor,True,False,0.0,0.017391304,23,0.0,2
Nov,Returning_Visitor,False,False,0.0,0.02,10,0.0,2
Nov,Returning_Visitor,False,False,0.0,0.007142857,58,0.0,3
Dec,Returning_Visitor,False,False,0.0,0.028571429,5,0.0,1
Dec,Returning_Visitor,False,False,0.005714286,0.028571429,32,0.0,10
Nov,Returning_Visitor,False,False,0.005555556,0.022751323,108,0.0,1
Nov,Returning_Visitor,False,False,0.0,0.022222222,8,0.0,10
Nov,New_Visitor,True,False,0.0,0.013333333,13,0.0,6
Dec,Returning_Visitor,False,False,0.05,0.056666667,6,0.0,3
Nov,Returning_Visitor,True,True,0.0,0.004166667,49,9.0847678,11
Dec,Returning_Visitor,False,False,0.0,0.009057596,174,0.0,1
Nov,Returning_Visitor,False,True,0.004207921,0.017597513,200,3.730318306,1
Dec,Returning_Visitor,True,False,0.0,0.001333333,29,0.0,6
Nov,Returning_Visitor,True,True,0.021052632,0.025044663,56,0.0,2
Dec,Returning_Visitor,False,False,0.0,0.014285714,14,0.0,3
Nov,Returning_Visitor,False,True,0.003076923,0.018518854,54,0.0,10
Nov,Returning_Visitor,False,True,0.006451613,0.020537634,31,5.793026792,2
Nov,Returning_Visitor,False,False,0.2,0.2,1,0.0,3
Dec,Returning_Visitor,False,False,0.2,0.2,1,0.0,3
Nov,Returning_Visitor,True,False,0.004787234,0.029749907,47,0.0,3
Dec,Returning_Visitor,False,False,0.002769231,0.014969192,312,8.055833998,2
Nov,Returning_Visitor,True,False,0.010526316,0.028229665,19,0.0,2
Nov,Returning_Visitor,False,True,0.004,0.022010916,149,0.0,2
Nov,Returning_Visitor,True,False,0.019555912,0.036429937,87,0.0,11
Nov,Returning_Visitor,False,True,0.015892388,0.02243106,124,24.28901413,3
Dec,New_Visitor,False,True,0.009090909,0.013636364,20,0.0,2
Dec,Returning_Visitor,False,False,0.0,0.012318841,23,0.0,10
Nov,Returning_Visitor,False,False,0.012037037,0.030709877,108,0.0,1
Nov,Returning_Visitor,False,True,0.003797468,0.010521398,147,0.0,8
Nov,New_Visitor,False,True,0.0,0.003389831,60,61.58171224,7
Nov,Returning_Visitor,False,False,0.02173913,0.062318841,24,0.0,1
Nov,Returning_Visitor,True,False,0.013235294,0.023901833,67,0.0,13
Dec,New_Visitor,False,False,0.0,0.005555556,18,0.0,2
Nov,Returning_Visitor,False,False,0.015384615,0.017599068,39,0.0,3
Nov,Returning_Visitor,True,True,0.0,0.014285714,26,0.0,2
Nov,New_Visitor,True,False,0.033333333,0.066666667,2,0.0,8
Nov,Returning_Visitor,False,False,0.012987013,0.021101928,76,0.0,1
Nov,New_Visitor,True,False,0.0,0.033333333,15,0.0,8
Nov,New_Visitor,False,False,0.002150538,0.005222734,25,27.97341787,2
Nov,Returning_Visitor,True,False,0.022222222,0.039259259,17,0.0,13
Dec,New_Visitor,True,False,0.0,0.002777778,10,0.0,8
Dec,New_Visitor,False,False,0.003571429,0.011093074,51,0.0,2
Nov,Returning_Visitor,False,False,0.004444444,0.033015873,15,0.0,11
Dec,New_Visitor,False,True,0.0,0.005128205,39,67.02771302,2
Nov,Returning_Visitor,False,False,0.1,0.15,4,0.0,1
Dec,Returning_Visitor,False,False,0.01,0.026666667,15,15.39534668,2
Nov,Returning_Visitor,False,False,0.011764706,0.023529412,10,0.0,11
Nov,Returning_Visitor,False,True,0.003312325,0.015735853,219,11.65798375,1
Nov,Returning_Visitor,False,False,0.0,0.014761905,34,0.0,1
Nov,Returning_Visitor,False,True,0.0,0.005434783,35,10.82357287,2
Nov,Returning_Visitor,False,True,0.004361055,0.017955889,226,44.69642794,2
Nov,Returning_Visitor,False,False,0.007692308,0.020244755,22,0.0,2
Nov,New_Visitor,False,False,0.0,0.009090909,11,0.0,8
Dec,Returning_Visitor,False,False,0.012820513,0.028846154,79,0.0,1
Nov,Returning_Visitor,False,False,0.002968037,0.014030074,144,0.0,2
Dec,New_Visitor,False,True,0.014285714,0.014285714,10,0.0,2
Nov,New_Visitor,False,False,0.00625,0.003125,32,0.0,2
Nov,Returning_Visitor,False,True,0.003731343,0.011738458,133,8.969447973,1
Dec,New_Visitor,False,False,0.0,0.009213483,91,0.0,2
Nov,Returning_Visitor,True,False,0.0,0.007894737,37,0.0,2
Dec,Returning_Visitor,True,False,0.011494253,0.026155811,78,0.0,1
Nov,Returning_Visitor,False,False,0.0,0.1,2,0.0,1
Nov,Returning_Visitor,False,False,0.0,0.04,5,0.0,2
Nov,Returning_Visitor,False,False,0.0,0.005263158,20,0.0,3
Dec,Returning_Visitor,False,False,0.012365591,0.022769886,58,0.0,1
Nov,Returning_Visitor,True,False,0.0,0.028333333,12,0.0,2
Nov,Returning_Visitor,False,False,0.0,0.014864865,37,0.0,13
Dec,Returning_Visitor,False,False,0.0,0.043915344,5,0.0,2
Nov,Returning_Visitor,True,False,0.00952381,0.034126984,21,0.0,2
Nov,Returning_Visitor,False,False,0.063636364,0.104242424,11,0.0,3
Nov,Returning_Visitor,False,True,0.007692308,0.034615385,13,0.0,8
Dec,Returning_Visitor,False,False,0.006578947,0.023128655,75,0.0,1
Nov,Returning_Visitor,False,False,0.002564103,0.01965812,39,0.0,2
Nov,Returning_Visitor,False,True,0.000866739,0.012798697,64,9.581561053,1
Nov,Returning_Visitor,False,False,0.2,0.2,2,0.0,1
Nov,Returning_Visitor,False,False,0.005882353,0.014705882,35,0.0,3
Dec,Returning_Visitor,False,False,0.022727273,0.062121212,24,0.0,1
Dec,Returning_Visitor,False,False,0.00441989,0.021627971,171,0.686565227,10
Dec,New_Visitor,False,True,0.0,0.028571429,2,0.0,2
Nov,Returning_Visitor,False,False,0.005434783,0.009815547,48,0.0,2
Nov,Returning_Visitor,True,False,0.001290323,0.01127957,146,1.842913617,2
Nov,Returning_Visitor,False,False,0.005,0.0225,40,0.0,1
Nov,New_Visitor,False,True,0.0,0.011764706,13,0.0,2
Nov,Returning_Visitor,False,False,0.085714286,0.142857143,7,0.0,1
Nov,Returning_Visitor,True,False,0.005555556,0.025,11,0.0,10
Dec,Returning_Visitor,False,False,0.003703704,0.025308642,27,0.0,2
Nov,Returning_Visitor,False,False,0.02,0.035,20,0.0,13
Nov,Returning_Visitor,False,False,0.021862348,0.034024526,7,0.0,2
Nov,Returning_Visitor,False,False,0.0,0.05,4,0.0,1
Nov,Returning_Visitor,False,False,0.011764706,0.019607843,17,0.0,3
Nov,Returning_Visitor,True,True,0.002063983,0.010072239,324,4.485584737,1
Nov,Returning_Visitor,False,False,0.15,0.15,2,0.0,3
Nov,Returning_Visitor,False,True,0.025,0.027424242,44,0.0,2
Dec,New_Visitor,True,True,0.006666667,0.007619048,30,23.00194502,2
Nov,Returning_Visitor,False,False,0.003529412,0.014196078,85,0.0,3
Nov,Returning_Visitor,True,False,0.0,0.1,2,0.0,3
Nov,Returning_Visitor,True,False,0.007348856,0.024720163,266,0.245152903,2
Dec,Returning_Visitor,False,False,0.0046875,0.033875153,43,13.68108942,2
Nov,Returning_Visitor,False,False,0.026666667,0.057777778,45,0.0,1
Nov,New_Visitor,False,True,0.0,0.009333333,21,60.62885042,2
Dec,New_Visitor,False,False,0.0,0.013333333,17,0.0,2
Dec,Returning_Visitor,True,False,0.0,0.066666667,3,0.0,2
Dec,Returning_Visitor,False,False,0.2,0.2,1,0.0,1
Nov,Returning_Visitor,False,True,0.003030303,0.010822511,104,1.560184165,10
Nov,New_Visitor,False,False,0.0,0.007769424,38,0.0,11
Nov,Returning_Visitor,True,False,0.0,0.014285714,14,0.0,11
Nov,Returning_Visitor,False,False,0.002138405,0.020907736,137,0.0,2
Dec,Returning_Visitor,True,True,0.0,0.06,2,0.0,3
Nov,Returning_Visitor,False,False,0.004166667,0.023639456,52,0.0,13
Dec,Returning_Visitor,False,False,0.0,0.03,11,0.0,1
Dec,Other,True,False,0.0,0.007142857,12,31.38886179,2
Nov,New_Visitor,False,False,0.0,0.027272727,9,0.0,2
Dec,Returning_Visitor,False,False,0.00952381,0.038095238,21,0.0,10
Nov,New_Visitor,False,False,0.2,0.2,1,0.0,8
Nov,New_Visitor,False,True,0.0,0.04,6,18.1695357,8
Nov,Returning_Visitor,False,True,0.005401961,0.017330846,260,0.0,2
Nov,New_Visitor,False,True,0.0,0.016666667,4,0.0,2
Nov,New_Visitor,False,False,0.004545455,0.025151515,42,0.0,2
Nov,Returning_Visitor,False,False,0.0,0.008333333,9,0.0,11
Dec,Returning_Visitor,False,False,0.0,0.022222222,10,0.0,1
Dec,New_Visitor,False,True,0.0,0.022222222,11,18.85086521,8
Nov,Returning_Visitor,False,False,0.2,0.2,1,0.0,2
Dec,Returning_Visitor,False,False,0.025,0.066666667,16,0.0,1
Nov,Returning_Visitor,False,False,0.004651163,0.036124031,39,0.0,10
Nov,Returning_Visitor,True,False,0.004411765,0.027941176,68,0.0,13
Nov,Returning_Visitor,False,False,0.0,0.016666667,25,0.0,8
Nov,Returning_Visitor,True,False,0.007142857,0.020522573,23,6.786958937,2
Dec,Returning_Visitor,True,False,0.114285714,0.142857143,7,0.0,3
Nov,Returning_Visitor,False,False,0.038461538,0.084615385,13,0.0,13
Nov,Returning_Visitor,False,False,0.00952381,0.042857143,19,13.1307834,3
Nov,Returning_Visitor,False,False,0.018285714,0.053714286,35,0.0,3
Dec,Returning_Visitor,False,False,0.014814815,0.034567901,26,0.0,3
Nov,Returning_Visitor,False,True,0.004030055,0.014604028,117,3.187495058,8
Nov,New_Visitor,True,False,0.00952381,0.00952381,16,0.0,2
Dec,Returning_Visitor,False,False,0.166666667,0.171428571,1,0.0,1
Dec,Returning_Visitor,False,False,0.2,0.2,1,0.0,1
Nov,Returning_Visitor,False,True,0.013761468,0.032553517,108,24.80248887,1
Dec,Other,False,True,0.0,0.006060606,32,78.12165404,20
Dec,Returning_Visitor,False,False,0.00952381,0.023809524,21,0.0,10
Nov,Returning_Visitor,False,False,0.0,0.042857143,14,0.0,2
Nov,Returning_Visitor,False,True,0.003914141,0.007300316,85,43.71856886,2
Dec,Returning_Visitor,False,False,0.005357143,0.022619048,54,0.0,1
Dec,New_Visitor,False,False,0.0,0.033333333,4,0.0,8
Dec,Returning_Visitor,False,False,0.00952381,0.080952381,7,0.0,10
Nov,Returning_Visitor,False,False,0.013953488,0.029457364,44,0.0,1
Dec,New_Visitor,False,False,0.0,0.006666667,24,0.0,2
Nov,Returning_Visitor,False,True,0.007520348,0.018855633,338,1.114150182,2
Nov,Returning_Visitor,False,False,0.006666667,0.0475,20,0.0,1
Nov,Returning_Visitor,False,True,8.01e-05,0.016297591,149,11.37726052,2
Nov,New_Visitor,False,True,0.0,0.004387373,89,0.0,2
Dec,Returning_Visitor,False,True,0.0,0.014117647,14,105.260972,10
Dec,Returning_Visitor,False,False,0.048181818,0.075942002,29,0.0,2
Dec,Returning_Visitor,True,False,0.008,0.020266667,23,12.36126667,2
Nov,Returning_Visitor,False,False,0.00931255,0.022108499,272,0.0,2
Dec,Returning_Visitor,False,False,0.002988954,0.043301833,74,0.0,8
Nov,Returning_Visitor,False,True,0.0,0.007267442,82,27.75787044,1
Nov,Returning_Visitor,False,False,0.005504587,0.029663609,108,0.0,3
Dec,New_Visitor,False,False,0.0,0.011111111,15,0.0,8
Nov,Returning_Visitor,False,False,0.022222222,0.064259259,13,0.0,2
Nov,Returning_Visitor,False,False,0.0,0.031578947,17,0.0,3
Nov,New_Visitor,False,False,0.0,0.009289617,61,0.0,2
Dec,New_Visitor,True,False,0.0,0.028571429,7,0.0,2
Nov,Returning_Visitor,False,False,0.014285714,0.031746032,16,0.0,8
Nov,New_Visitor,True,False,0.0,0.018571429,56,0.0,2
Dec,Returning_Visitor,False,False,0.015384615,0.026666667,10,0.0,2
Nov,Returning_Visitor,False,False,0.005755396,0.029203072,127,5.751219035,2
Nov,Returning_Visitor,False,False,0.022222222,0.047301587,21,0.0,1
Dec,New_Visitor,True,False,0.0,0.022222222,10,0.0,2
Nov,Returning_Visitor,False,False,0.033333333,0.055555556,2,0.0,8
Nov,Returning_Visitor,True,False,0.003370787,0.015636704,89,0.0,10
Nov,Returning_Visitor,True,True,0.010856514,0.023309001,534,2.54795624,2
Dec,New_Visitor,False,False,0.0,0.005555556,32,0.0,2
Nov,Returning_Visitor,True,False,0.0,0.033333333,2,0.0,10
Nov,Returning_Visitor,False,False,0.001904762,0.016222222,29,0.0,10
Dec,Returning_Visitor,False,False,0.0,0.010526316,19,0.0,3
Dec,Returning_Visitor,True,False,0.018823529,0.022957516,28,9.509492485,2
Dec,Returning_Visitor,False,False,0.0,0.002985075,63,0.0,2
Dec,New_Visitor,False,False,0.0,0.05,6,0.0,3
Dec,New_Visitor,False,False,0.0,0.022222222,10,0.0,11
Nov,Returning_Visitor,True,False,0.00625,0.014867424,61,12.58179402,2
Nov,Returning_Visitor,False,True,0.028571429,0.041269841,22,0.0,11
Nov,Returning_Visitor,False,False,0.007042254,0.007280349,72,0.0,3
Dec,New_Visitor,False,False,0.0,0.04,5,0.0,2
Dec,Returning_Visitor,False,False,0.023076923,0.056025641,25,0.0,2
Nov,Returning_Visitor,True,False,0.013333333,0.04,15,0.0,10
Nov,New_Visitor,True,True,0.0,0.005405405,30,0.0,2
Nov,Returning_Visitor,False,False,0.01,0.03,12,0.0,2
Dec,Returning_Visitor,False,False,0.003921569,0.010359477,102,0.0,3
Nov,Returning_Visitor,False,False,0.0,0.033333333,3,0.0,3
Nov,Returning_Visitor,False,False,0.2,0.2,4,0.0,3
Nov,New_Visitor,False,True,0.0,0.005263158,37,17.22281788,2
Nov,Returning_Visitor,False,True,0.007766272,0.023198706,171,2.381971158,1
Nov,Returning_Visitor,False,True,0.02,0.029308735,74,0.0,2
Dec,Returning_Visitor,True,False,0.2,0.2,1,0.0,1
Nov,New_Visitor,True,False,0.0,0.028571429,14,0.0,2
Nov,Returning_Visitor,True,False,0.030769231,0.076923077,13,0.0,1
Nov,Returning_Visitor,False,False,0.0,0.02,10,0.0,2
Nov,New_Visitor,False,False,0.0,0.025,17,0.0,2
Dec,Returning_Visitor,True,False,0.0,0.030952381,17,0.0,13
Nov,Returning_Visitor,True,False,0.018787879,0.05352381,55,0.0,1
Nov,New_Visitor,False,False,0.0,0.012068966,23,0.0,2
Nov,New_Visitor,False,True,0.0,0.015384615,13,34.97250838,2
Nov,Returning_Visitor,True,True,0.0,0.00362107,470,13.38149414,2
Dec,Returning_Visitor,False,True,0.0,0.003174603,67,48.45370723,2
Nov,Returning_Visitor,False,True,0.01981982,0.036486486,32,32.0201901,2
Dec,New_Visitor,False,False,0.04,0.08,5,0.0,8
Dec,Returning_Visitor,False,True,0.004,0.013,46,20.88414313,2
Nov,Returning_Visitor,False,False,0.0125,0.01875,17,0.0,20
Dec,Returning_Visitor,False,False,0.0,0.04,10,0.0,20
Nov,Returning_Visitor,False,False,0.003105023,0.023152976,68,0.0,10
Nov,Returning_Visitor,False,False,0.0,0.025,4,0.0,15
Dec,Returning_Visitor,False,False,0.0,0.033333333,3,0.0,2
Nov,Returning_Visitor,False,False,0.001318681,0.005582418,58,5.552517289,10
Dec,New_Visitor,True,False,0.0,0.006060606,27,0.0,2
Nov,Returning_Visitor,False,True,0.004871324,0.014283416,124,3.464444066,2
Dec,Returning_Visitor,False,True,0.002631579,0.005971036,152,0.305312057,2
Nov,Returning_Visitor,False,True,0.007407407,0.024074074,26,33.69233226,2
Dec,Returning_Visitor,False,False,0.002298851,0.012426564,86,5.523782302,2
Dec,Returning_Visitor,False,False,0.0,0.003359173,44,0.0,8
Nov,Returning_Visitor,False,False,0.0,0.019984285,141,1.257438906,2
Dec,New_Visitor,False,False,0.066666667,0.1,3,0.0,3
Nov,New_Visitor,True,True,0.0,0.00952381,21,14.14084367,6
Dec,Returning_Visitor,False,True,0.007876231,0.014700317,76,0.0,2
Nov,Returning_Visitor,False,False,0.04,0.06,5,0.0,3
Nov,Returning_Visitor,False,False,0.002296651,0.013407291,207,0.0,2
Nov,Returning_Visitor,False,False,0.0,0.016666667,26,0.0,3
Nov,Returning_Visitor,False,False,0.028571429,0.027380952,16,0.0,10
Dec,Returning_Visitor,False,False,0.083333333,0.116666667,6,0.0,13
Nov,Returning_Visitor,False,False,0.0,0.022857143,28,0.0,3
Dec,Returning_Visitor,False,False,0.005405405,0.014414414,35,0.0,3
Dec,Returning_Visitor,False,False,0.005263158,0.005668016,39,0.0,2
Nov,Returning_Visitor,False,False,0.0,0.025,8,0.0,13
Nov,Returning_Visitor,True,False,0.006666667,0.044938272,18,0.0,11
Nov,Returning_Visitor,False,True,0.006060606,0.011475964,130,43.77424082,2
Nov,New_Visitor,False,False,0.0,0.066666667,2,0.0,8
Nov,Returning_Visitor,False,True,0.02357037,0.039663918,218,1.18073661,3
Dec,Returning_Visitor,False,False,0.006079027,0.021222361,41,0.0,2
Dec,New_Visitor,False,True,0.0,0.005128205,34,77.801588,2
Dec,Returning_Visitor,False,False,0.0,0.013888889,35,0.0,6
Nov,Returning_Visitor,False,True,0.004545455,0.018181818,37,60.42298474,2
Dec,Returning_Visitor,False,False,0.018181818,0.045454545,12,0.0,10
Nov,Returning_Visitor,False,False,0.025,0.05,8,0.0,20
Dec,Other,False,False,0.0,0.025,2,0.0,20
Nov,Returning_Visitor,False,False,0.016666667,0.051388889,24,0.0,3
Nov,Returning_Visitor,True,True,0.016969697,0.014709835,51,8.21617792,2
Nov,Returning_Visitor,True,False,0.0,0.011111111,11,0.0,11
Nov,Returning_Visitor,True,False,0.0,0.006941639,56,0.0,1
Nov,Returning_Visitor,True,False,0.019191919,0.023480257,33,0.0,8
Dec,Returning_Visitor,False,False,0.0,0.033333333,3,0.0,1
Nov,Returning_Visitor,False,False,0.007407407,0.023703704,47,0.0,3
Nov,Returning_Visitor,False,False,0.0,0.033333333,6,0.0,3
Nov,New_Visitor,False,True,0.0,0.003266621,62,83.96813664,2
Nov,Returning_Visitor,False,False,0.016666667,0.030555556,10,0.0,10
Nov,Returning_Visitor,False,True,0.003787879,0.01763475,104,5.907475939,2
Dec,Returning_Visitor,True,False,0.011548556,0.033933258,126,0.0,1
Dec,Returning_Visitor,False,False,0.008333333,0.0225,24,0.0,1
Dec,Returning_Visitor,False,False,0.066666667,0.066666667,3,0.0,8
Dec,Returning_Visitor,False,False,0.003448276,0.012643678,79,32.59864309,2
Nov,Returning_Visitor,False,False,0.006103286,0.015796946,71,0.0,2
